Date,Close
2018-01-02,42.60868835449219
2018-01-03,43.886837005615234
2018-01-04,45.74066925048828
2018-01-05,44.686912536621094
2018-01-08,44.442989349365234
2018-01-09,41.925697326660156
2018-01-10,42.25742721557617
2018-01-11,41.77933883666992
2018-01-12,41.76958084106445
2018-01-16,41.87689971923828
2018-01-17,43.18434524536133
2018-01-18,42.92090606689453
2018-01-19,41.71104431152344
2018-01-22,41.83788299560547
2018-01-23,42.88187026977539
2018-01-24,42.03302001953125
2018-01-25,41.964725494384766
2018-01-26,42.60868835449219
2018-01-29,42.23792266845703
2018-01-30,40.65728759765625
2018-01-31,42.657466888427734
2018-02-01,41.45736312866211
2018-02-02,39.82794189453125
2018-02-05,38.44245910644531
2018-02-06,42.8135871887207
2018-02-07,40.98902893066406
2018-02-08,39.027870178222656
2018-02-09,39.42790985107422
2018-02-12,41.164649963378906
2018-02-13,41.59395980834961
2018-02-14,42.3940315246582
2018-02-15,42.44281005859375
2018-02-16,43.135562896728516
2018-02-20,43.80879592895508
2018-02-21,43.457542419433594
2018-02-22,43.17458724975586
2018-02-23,45.399169921875
2018-02-26,46.81393051147461
2018-02-27,47.399356842041016
2018-02-28,47.62376403808594
2018-03-01,46.462684631347656
2018-03-02,47.91646957397461
2018-03-05,50.7655029296875
2018-03-06,52.43395233154297
2018-03-07,52.65835952758789
2018-03-08,53.87797546386719
2018-03-09,53.26328659057617
2018-03-12,57.9271240234375
2018-03-13,57.985679626464844
2018-03-14,58.32715606689453
2018-03-15,57.40999984741211
2018-03-16,59.10771942138672
2018-03-19,58.678409576416016
2018-03-20,59.66386413574219
2018-03-21,59.58580780029297
2018-03-22,57.48805236816406
2018-03-23,52.89251708984375
2018-03-26,54.209716796875
2018-03-27,51.12651443481445
2018-03-28,50.23863983154297
2018-03-29,50.87282180786133
2018-04-02,48.843387603759766
2018-04-03,50.29717254638672
2018-04-04,52.09245681762695
2018-04-05,48.62873077392578
2018-04-06,47.28227233886719
2018-04-09,46.79441833496094
2018-04-10,49.253173828125
2018-04-11,49.253173828125
2018-04-12,51.311893463134766
2018-04-13,50.96065139770508
2018-04-16,50.39474105834961
2018-04-17,50.98992156982422
2018-04-18,52.6973876953125
2018-04-19,50.17033004760742
2018-04-20,49.38977813720703
2018-04-23,47.82866287231445
2018-04-24,45.96508026123047
2018-04-25,46.443172454833984
2018-04-26,48.92144775390625
2018-04-27,46.3651237487793
2018-04-30,44.862545013427734
2018-05-01,45.652862548828125
2018-05-02,44.77472686767578
2018-05-03,45.48699188232422
2018-05-04,46.42365646362305
2018-05-07,47.301780700683594
2018-05-08,47.389591217041016
2018-05-09,49.77029037475586
2018-05-10,51.380184173583984
2018-05-11,50.560611724853516
2018-05-14,51.71193313598633
2018-05-15,52.6973876953125
2018-05-16,55.126869201660156
2018-05-17,53.3706169128418
2018-05-18,52.09245681762695
2018-05-21,54.13166046142578
2018-05-22,57.59538650512695
2018-05-23,58.51253890991211
2018-05-24,59.99560546875
2018-05-25,59.85900115966797
2018-05-29,61.098140716552734
2018-05-30,61.049354553222656
2018-05-31,56.19038772583008
2018-06-01,57.312435150146484
2018-06-04,57.66367721557617
2018-06-05,57.966148376464844
2018-06-06,57.97590637207031
2018-06-07,58.18080139160156
2018-06-08,59.89802551269531
2018-06-11,59.89802551269531
2018-06-12,59.07843780517578
2018-06-13,58.59059524536133
2018-06-14,57.74173355102539
2018-06-15,56.81483840942383
2018-06-18,57.02948760986328
2018-06-19,57.81003189086914
2018-06-20,57.517330169677734
2018-06-21,57.99542236328125
2018-06-22,55.71228790283203
2018-06-25,51.8680534362793
2018-06-26,53.26328659057617
2018-06-27,50.98992156982422
2018-06-28,51.84852600097656
2018-06-29,51.1655387878418
2018-07-02,53.15596389770508
2018-07-03,50.2288703918457
2018-07-05,51.55582046508789
