Date,Close
2018-01-02,88.57154083251953
2018-01-03,89.11759948730469
2018-01-04,90.59990692138672
2018-01-05,90.8065414428711
2018-01-08,89.97106170654297
2018-01-09,90.30345153808594
2018-01-10,90.93231201171875
2018-01-11,90.49211883544922
2018-01-12,90.70773315429688
2018-01-16,90.14176177978516
2018-01-17,90.51907348632812
2018-01-18,89.7105484008789
2018-01-19,88.06652069091797
2018-01-22,88.3270492553711
2018-01-23,88.02163696289062
2018-01-24,89.20745849609375
2018-01-25,89.55783081054688
2018-01-26,89.50389862060547
2018-01-29,89.30628204345703
2018-01-30,88.67740631103516
2018-01-31,89.29730224609375
2018-02-01,89.83631134033203
2018-02-02,86.8537368774414
2018-02-05,82.65837860107422
2018-02-06,84.60782623291016
2018-02-07,84.09575653076172
2018-02-08,79.36138916015625
2018-02-09,82.39786529541016
2018-02-12,85.0749740600586
2018-02-13,84.94922637939453
2018-02-14,86.44947052001953
2018-02-15,86.74591827392578
2018-02-16,86.95256805419922
2018-02-20,87.3118896484375
2018-02-21,87.59037017822266
2018-02-22,87.45565795898438
2018-02-23,88.75826263427734
2018-02-26,91.30963134765625
2018-02-27,89.45902252197266
2018-02-28,87.59937286376953
2018-03-01,85.47025299072266
2018-03-02,85.88350677490234
2018-03-05,86.83578491210938
2018-03-06,86.30574035644531
2018-03-07,85.91944885253906
2018-03-08,86.77287292480469
2018-03-09,88.98286437988281
2018-03-12,87.74310302734375
2018-03-13,85.67689514160156
2018-03-14,84.9222640991211
2018-03-15,84.7964859008789
2018-03-16,85.89248657226562
2018-03-19,85.20074462890625
2018-03-20,85.29956817626953
2018-03-21,85.11090087890625
2018-03-22,82.11935424804688
2018-03-23,81.25695037841797
2018-03-26,83.20641326904297
2018-03-27,82.12834167480469
2018-03-28,82.83804321289062
2018-03-29,83.79930114746094
2018-04-02,81.75103759765625
2018-04-03,83.3141860961914
2018-04-04,84.06880950927734
2018-04-05,84.9434814453125
2018-04-06,82.87852478027344
2018-04-09,83.0859146118164
2018-04-10,83.86140441894531
2018-04-11,82.59896850585938
2018-04-12,84.17700958251953
2018-04-13,83.88847351074219
2018-04-16,84.40245819091797
2018-04-17,84.63691711425781
2018-04-18,85.8001480102539
2018-04-19,92.31067657470703
2018-04-20,90.88593292236328
2018-04-23,90.72360229492188
2018-04-24,90.5703353881836
2018-04-25,89.07344055175781
2018-04-26,90.3809814453125
2018-04-27,89.8218994140625
2018-04-30,89.04637908935547
2018-05-01,88.89309692382812
2018-05-02,88.03645324707031
2018-05-03,87.5945816040039
2018-05-04,88.68569946289062
2018-05-07,88.89309692382812
2018-05-08,89.93914031982422
2018-05-09,90.62445068359375
2018-05-10,91.41795349121094
2018-05-11,91.45403289794922
