Date,Close
2018-01-02,27.18463134765625
2018-01-03,27.42904281616211
2018-01-04,27.957277297973633
2018-01-05,28.083425521850586
2018-01-08,28.225341796875
2018-01-09,28.00458335876465
2018-01-10,28.60378074645996
2018-01-11,28.453981399536133
2018-01-12,28.327831268310547
2018-01-16,28.170154571533203
2018-01-17,28.643205642700195
2018-01-18,28.27264404296875
2018-01-19,28.57225227355957
2018-01-22,28.524934768676758
2018-01-23,28.75358009338379
2018-01-24,28.643205642700195
2018-01-25,28.304183959960938
2018-01-26,28.548587799072266
2018-01-29,28.39879035949707
2018-01-30,28.24900245666504
2018-01-31,27.82324981689453
2018-02-01,27.728639602661133
2018-02-02,28.50916290283203
2018-02-05,27.47634506225586
2018-02-06,28.50916290283203
2018-02-07,28.12284278869629
2018-02-08,27.121559143066406
2018-02-09,27.287126541137695
2018-02-12,27.807477951049805
2018-02-13,27.279239654541016
2018-02-14,27.64979362487793
2018-02-15,28.01247215270996
2018-02-16,28.09918785095215
2018-02-20,28.05977439880371
2018-02-21,27.933631896972656
2018-02-22,28.04400062561035
2018-02-23,28.524934768676758
2018-02-26,28.958572387695312
2018-02-27,28.84031105041504
2018-02-28,28.453981399536133
2018-03-01,27.689218521118164
2018-03-02,27.4605712890625
2018-03-05,27.42115592956543
2018-03-06,27.547304153442383
2018-03-07,27.405385971069336
2018-03-08,27.539417266845703
2018-03-09,27.318662643432617
2018-03-12,27.634029388427734
2018-03-13,27.287126541137695
2018-03-14,27.279239654541016
2018-03-15,27.381729125976562
2018-03-16,27.405385971069336
2018-03-19,26.90079689025879
2018-03-20,27.1373233795166
2018-03-21,27.192514419555664
2018-03-22,26.75888442993164
2018-03-23,25.946821212768555
2018-03-26,26.52235984802246
2018-03-27,26.593311309814453
2018-03-28,27.299192428588867
2018-03-29,27.545055389404297
2018-04-02,26.966083526611328
2018-04-03,27.34678077697754
2018-04-04,27.48954200744629
2018-04-05,27.664030075073242
2018-04-06,27.14850425720215
2018-04-09,27.204017639160156
2018-04-10,28.05265235900879
2018-04-11,27.91782569885254
2018-04-12,27.71161651611328
2018-04-13,27.743345260620117
2018-04-16,27.822656631469727
2018-04-17,27.743345260620117
2018-04-18,27.473674774169922
2018-04-19,27.140573501586914
2018-04-20,27.10884666442871
2018-04-23,27.092981338500977
2018-04-24,27.092981338500977
2018-04-25,27.441953659057617
2018-04-26,27.568851470947266
2018-04-27,27.13264274597168
2018-04-30,27.251602172851562
2018-05-01,26.894702911376953
2018-05-02,26.31572914123535
2018-05-03,26.379175186157227
2018-05-04,26.545734405517578
2018-05-07,26.347454071044922
2018-05-08,26.283998489379883
2018-05-09,25.863645553588867
