date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2019-12-02,0.0002911812016809708,56.01377701103295,0.5601377701103295,0.002065089784935026,1.0248312859364785,1.0
2019-12-09,0.00019489724092947234,41.84296205554096,0.4184296205554096,-0.0013140366247768043,-0.8561980545839161,1.0
2019-12-16,0.0001685482353627018,49.656463628286666,0.4965646362828667,0.000919735354997897,0.740396539175886,1.0
2019-12-17,0.00016815954496369128,52.20380008702384,0.5220380008702384,0.001844403383998383,0.7724696294566855,1.0
2019-12-18,0.00018338133163157952,41.97990457179122,0.41979904571791216,-0.0006178801206715434,-1.412909631797621,1.0
2019-12-19,0.00018337868423922208,55.613123250207686,0.5561312325020769,0.0004815907845596712,0.6709725784118876,1.0
2019-12-20,0.00017759684800260802,48.480873717330894,0.48480873717330897,0.0013773595426442853,0.6718744278580995,1.0
2019-12-24,0.0001802926498200403,47.83833609511432,0.4783833609511432,0.0006972135462888218,-0.5536675479199794,1.0
2019-12-26,0.00018683912835255702,56.95125595082116,0.5695125595082116,0.0019888284150511026,1.0162572874023443,1.0
2020-01-02,0.00017828823573401103,49.30368097093882,0.49303680970938824,0.0007350456078540901,-0.47264882407117587,1.0
2020-01-03,0.00017491556970849104,43.57487387825572,0.4357487387825572,-0.000807401396244245,-1.1125669834817,1.0
2020-01-06,0.00016817786512684013,45.91013529845569,0.4591013529845569,-0.0017121573274465618,-0.8237271050863011,1.0
2020-01-09,0.00019055645140747827,67.52457455171313,0.6752457455171313,0.003266435756501096,3.4867076705446864,1.0
2020-01-10,0.00020195172123477117,51.279150689326734,0.5127915068932674,0.0038500360273019396,1.0521496810128657,1.0
2020-01-14,0.00020499692586987378,45.24053592721699,0.4524053592721699,0.0009377875199447772,-0.9927341298174758,1.0
2020-01-17,0.00020180610272004998,44.31705052929031,0.44317050529290314,-0.0019098805603761093,-1.629097582571583,1.0
2020-01-28,0.00020951275023526779,41.7817647877358,0.41781764787735803,-0.0030538680820768604,-2.254910927958198,1.0
2020-01-30,0.0002418911197767005,51.66489129153095,0.5166489129153095,0.0034045732082859104,3.6398999816253284,1.0
2020-02-05,0.0002449352925933537,47.02681241679759,0.4702681241679759,-0.00019879966927760506,-1.2184203013275847,1.0
2020-02-10,0.000246835719916407,53.88522690650646,0.5388522690650646,0.0009868406304747168,1.2212965819016304,1.0
2020-02-11,0.00025440812234977405,47.97531459280537,0.4797531459280537,-0.0005616463775908187,-0.9875413068061644,1.0
2020-02-24,0.00023372665151299074,43.53854806429184,0.4353854806429184,-0.0016379154456416245,-1.7310940524371248,0.0
2020-02-25,0.00022549022637457974,44.60483324237034,0.4460483324237034,-0.003184039905733016,-1.4201430663728751,0.0
2020-02-26,0.00022359732198933707,47.34602125980818,0.4734602125980818,-0.004839417693574433,-1.686468359421108,0.0
2020-02-27,0.00022869775815361355,35.136694207038786,0.3513669420703879,-0.008478026763725666,-3.0204615571005666,1.0
2020-03-02,0.0002624815357471418,53.48885836171498,0.5348885836171499,-0.00270851164337671,2.0428536762148477,1.0
2020-03-03,0.00025956443599934947,62.29606217964565,0.6229606217964565,0.0015268290051722033,2.0644409092531726,1.0
2020-03-04,0.0002572830713953808,60.82409379744225,0.6082409379744225,0.00453672063547117,1.800986324771413,1.0
2020-03-05,0.0003162588088444332,40.47298965266029,0.4047298965266029,-0.0010816600753429384,-2.610157064801631,1.0
2020-03-06,0.00031633636608523235,37.8910205402313,0.378910205402313,-0.006478776468782144,-2.827328374019811,1.0
2020-03-09,0.0003164327235174601,38.08210038921046,0.3808210038921046,-0.011185010041600663,-2.7928567023130433,1.0
2020-03-10,0.00037366742523256867,51.84259411141438,0.5184259411141438,-0.006281233090859928,1.083946738245142,1.0
2020-03-12,0.0003736529854493962,44.61110367176348,0.4461110367176348,-0.006868355202882981,-1.3879046937389972,0.0
2020-03-13,0.000381057194482386,41.19785281234714,0.4119785281234714,-0.01419897573509843,-3.4444899555758526,1.0
2020-03-16,0.0004749768228030393,54.78022319147129,0.5478022319147129,-0.007097089875728102,1.4334823045579765,1.0
2020-03-17,0.0005564416173058633,44.67644151791508,0.4467644151791508,-0.01401467269901957,-2.9769607057413525,1.0
2020-03-18,0.0005686957658072474,50.17609087936472,0.5017609087936472,-0.014457664492098843,-1.2720655847366364,0.0
2020-03-19,0.0005990390209420819,42.00307083500645,0.42003070835006445,-0.023071804972730092,-3.493510828447356,1.0
2020-03-23,0.0006384213035102059,43.112449364978936,0.43112449364978933,-0.022296568446648735,-1.8421649920061491,1.0
2020-03-25,0.0007479110548766157,60.39515476816342,0.6039515476816342,0.004055261116775455,3.8535358680953933,1.0
2020-03-26,0.0007830322392310419,55.39253248564991,0.553925324856499,0.010604555305064878,1.4772617615301389,1.0
2020-03-27,0.00084351366273439,49.22487757440563,0.49224877574405634,0.00206699763438678,-1.62455663295706,1.0
2020-03-30,0.0008918665451945412,50.87142675318663,0.5087142675318663,0.007729957928773956,1.168166203812718,1.0
2020-03-31,0.000891920710076046,51.66051715929729,0.5166051715929729,0.011290723764503241,0.9583243093512657,1.0
2020-04-01,0.0009378396584622813,47.770676365311566,0.47770676365311565,0.0013466615111639157,-1.7573886150292484,1.0
2020-04-06,0.0009846015578309818,56.281900653505915,0.5628190065350591,0.00970042542910221,1.3769073557026523,1.0
2020-04-08,0.0009950290818780461,57.2134808507507,0.572134808507507,0.01215129949886773,0.8964411916657599,1.0
2020-04-09,0.0009932241728267193,53.97589606414764,0.5397589606414764,0.015042966184225293,1.0480435462550777,1.0
2020-04-13,0.0010205155106563675,50.63539347370056,0.5063539347370056,0.006574544496515955,-1.1016993079248834,1.0
2020-04-27,0.001012428017729442,50.11566324149496,0.5011566324149496,0.004698589675783182,1.37735548565596,1.0
2020-04-29,0.0009543307088686217,51.1780049067502,0.5117800490675021,0.00763808073351413,1.1840614369036577,1.0
2020-05-08,0.0008331719603512801,56.122791770859884,0.5612279177085988,0.002744648378410375,0.9306151069432844,1.0
2020-05-13,0.0007316806394272687,46.86354058584082,0.46863540585840824,-0.004777779353290157,-0.6289163461960907,1.0
2020-05-15,0.0006316859105460001,40.87674231130382,0.4087674231130382,-0.008106134801252551,-0.7667458750390369,1.0
2020-05-18,0.0006945801290145822,57.46928143521293,0.5746928143521293,0.002164499525775909,1.7327065256444352,1.0
2020-05-19,0.0006856143537349477,48.1571898230152,0.481571898230152,0.005093973471730351,0.6956954858041663,0.0
2020-05-20,0.0006820211886687528,59.7244990961069,0.5972449909610691,0.011780485593860135,1.5282273429242283,1.0
2020-05-26,0.0006833015098502591,54.637588867347155,0.5463758886734715,0.010639079111427918,1.2477470974821208,1.0
2020-06-03,0.0006622781281191393,57.558535398085766,0.5755853539808576,0.006676811050809306,0.9233006122124598,1.0
2020-06-05,0.0006655066662107852,57.49423373975274,0.5749423373975273,0.008383824327992784,0.7853615986938497,1.0
2020-06-08,0.0006620641050565425,45.641771615213756,0.45641771615213755,0.010212914148539198,1.0106131235597107,1.0
2020-06-09,0.0006598915903220727,42.17553303415065,0.4217553303415065,0.002890626035153332,-1.3236887032771876,1.0
2020-06-10,0.0006370368358981896,37.78182860669374,0.37781828606693746,-0.0017273196163216653,-0.9710830726072689,0.0
2020-06-11,0.0006205740162954694,42.81025457929508,0.4281025457929508,-0.00909881226084508,-1.8859459628930886,1.0
